Start date;End date;Volume (+) [MWh] Original resolutions;Volume (-) [MWh] Original resolutions;Price [€/MWh] Original resolutions;Net income [€] Original resolutions
Feb 22, 2025 4:15 AM;Feb 22, 2025 4:30 AM;-;-;114.02;-
Feb 22, 2025 4:30 AM;Feb 22, 2025 4:45 AM;-;-;119.39;-
Feb 22, 2025 4:45 AM;Feb 22, 2025 5:00 AM;-;-;130.71;-
Feb 22, 2025 5:00 AM;Feb 22, 2025 5:15 AM;-;-;83.81;-
Feb 22, 2025 5:15 AM;Feb 22, 2025 5:30 AM;-;-;124.14;-
Feb 22, 2025 5:30 AM;Feb 22, 2025 5:45 AM;-;-;118.11;-
Feb 22, 2025 5:45 AM;Feb 22, 2025 6:00 AM;-;-;108.06;-
Feb 22, 2025 6:00 AM;Feb 22, 2025 6:15 AM;-;-;61.72;-
Feb 22, 2025 6:15 AM;Feb 22, 2025 6:30 AM;-;-;54.37;-
Feb 22, 2025 6:30 AM;Feb 22, 2025 6:45 AM;-;-;101.81;-
Feb 22, 2025 6:45 AM;Feb 22, 2025 7:00 AM;-;-;73.67;-
Feb 22, 2025 7:00 AM;Feb 22, 2025 7:15 AM;-;-;127.63;-
Feb 22, 2025 7:15 AM;Feb 22, 2025 7:30 AM;-;-;126.71;-
Feb 22, 2025 7:30 AM;Feb 22, 2025 7:45 AM;-;-;-0.88;-
Feb 22, 2025 7:45 AM;Feb 22, 2025 8:00 AM;-;-;-3.59;-
Feb 22, 2025 8:00 AM;Feb 22, 2025 8:15 AM;-;-;138.88;-
Feb 22, 2025 8:15 AM;Feb 22, 2025 8:30 AM;-;-;112.94;-
Feb 22, 2025 8:30 AM;Feb 22, 2025 8:45 AM;-;-;120.26;-
Feb 22, 2025 8:45 AM;Feb 22, 2025 9:00 AM;-;-;-10.77;-
Feb 22, 2025 9:00 AM;Feb 22, 2025 9:15 AM;-;-;-0.58;-
Feb 22, 2025 9:15 AM;Feb 22, 2025 9:30 AM;-;-;91.12;-
Feb 22, 2025 9:30 AM;Feb 22, 2025 9:45 AM;-;-;124.08;-
Feb 22, 2025 9:45 AM;Feb 22, 2025 10:00 AM;-;-;72.17;-
Feb 22, 2025 10:00 AM;Feb 22, 2025 10:15 AM;-;-;117.65;-
Feb 22, 2025 10:15 AM;Feb 22, 2025 10:30 AM;-;-;133.49;-
Feb 22, 2025 10:30 AM;Feb 22, 2025 10:45 AM;-;-;130.55;-
Feb 22, 2025 10:45 AM;Feb 22, 2025 11:00 AM;-;-;131.16;-
Feb 22, 2025 11:00 AM;Feb 22, 2025 11:15 AM;-;-;44.56;-
Feb 22, 2025 11:15 AM;Feb 22, 2025 11:30 AM;-;-;18.39;-
Feb 22, 2025 11:30 AM;Feb 22, 2025 11:45 AM;-;-;3.49;-
Feb 22, 2025 11:45 AM;Feb 22, 2025 12:00 PM;-;-;-30.34;-
Feb 22, 2025 12:00 PM;Feb 22, 2025 12:15 PM;-;-;-15.09;-
Feb 22, 2025 12:15 PM;Feb 22, 2025 12:30 PM;-;-;-8.97;-
Feb 22, 2025 12:30 PM;Feb 22, 2025 12:45 PM;-;-;-32.07;-
Feb 22, 2025 12:45 PM;Feb 22, 2025 1:00 PM;-;-;-0.36;-
Feb 22, 2025 1:00 PM;Feb 22, 2025 1:15 PM;-;-;65.02;-
Feb 22, 2025 1:15 PM;Feb 22, 2025 1:30 PM;-;-;119.33;-
Feb 22, 2025 1:30 PM;Feb 22, 2025 1:45 PM;-;-;-2.36;-
Feb 22, 2025 1:45 PM;Feb 22, 2025 2:00 PM;-;-;-6.05;-
Feb 22, 2025 2:00 PM;Feb 22, 2025 2:15 PM;-;-;87.61;-
Feb 22, 2025 2:15 PM;Feb 22, 2025 2:30 PM;-;-;115.67;-
Feb 22, 2025 2:30 PM;Feb 22, 2025 2:45 PM;-;-;146.28;-
Feb 22, 2025 2:45 PM;Feb 22, 2025 3:00 PM;-;-;132.93;-
Feb 22, 2025 3:00 PM;Feb 22, 2025 3:15 PM;-;-;126.61;-
Feb 22, 2025 3:15 PM;Feb 22, 2025 3:30 PM;-;-;180.41;-
Feb 22, 2025 3:30 PM;Feb 22, 2025 3:45 PM;-;-;176.69;-
Feb 22, 2025 3:45 PM;Feb 22, 2025 4:00 PM;-;-;185.65;-
Feb 22, 2025 4:00 PM;Feb 22, 2025 4:15 PM;-;-;-19.26;-
Feb 22, 2025 4:15 PM;Feb 22, 2025 4:30 PM;-;-;15.93;-
Feb 22, 2025 4:30 PM;Feb 22, 2025 4:45 PM;-;-;9.18;-
Feb 22, 2025 4:45 PM;Feb 22, 2025 5:00 PM;-;-;50.00;-
Feb 22, 2025 5:00 PM;Feb 22, 2025 5:15 PM;-;-;47.05;-
Feb 22, 2025 5:15 PM;Feb 22, 2025 5:30 PM;-;-;52.81;-
Feb 22, 2025 5:30 PM;Feb 22, 2025 5:45 PM;-;-;51.89;-
Feb 22, 2025 5:45 PM;Feb 22, 2025 6:00 PM;-;-;113.40;-
Feb 22, 2025 6:00 PM;Feb 22, 2025 6:15 PM;-;-;180.95;-
Feb 22, 2025 6:15 PM;Feb 22, 2025 6:30 PM;-;-;161.16;-
Feb 22, 2025 6:30 PM;Feb 22, 2025 6:45 PM;-;-;179.49;-
Feb 22, 2025 6:45 PM;Feb 22, 2025 7:00 PM;-;-;118.90;-
Feb 22, 2025 7:00 PM;Feb 22, 2025 7:15 PM;-;-;274.69;-
Feb 22, 2025 7:15 PM;Feb 22, 2025 7:30 PM;-;-;207.33;-
Feb 22, 2025 7:30 PM;Feb 22, 2025 7:45 PM;-;-;147.27;-
Feb 22, 2025 7:45 PM;Feb 22, 2025 8:00 PM;-;-;88.23;-
Feb 22, 2025 8:00 PM;Feb 22, 2025 8:15 PM;-;-;47.27;-
Feb 22, 2025 8:15 PM;Feb 22, 2025 8:30 PM;-;-;55.69;-
Feb 22, 2025 8:30 PM;Feb 22, 2025 8:45 PM;-;-;125.45;-
Feb 22, 2025 8:45 PM;Feb 22, 2025 9:00 PM;-;-;107.16;-
Feb 22, 2025 9:00 PM;Feb 22, 2025 9:15 PM;-;-;189.40;-
Feb 22, 2025 9:15 PM;Feb 22, 2025 9:30 PM;-;-;210.62;-
Feb 22, 2025 9:30 PM;Feb 22, 2025 9:45 PM;-;-;180.18;-
Feb 22, 2025 9:45 PM;Feb 22, 2025 10:00 PM;-;-;175.11;-
Feb 22, 2025 10:00 PM;Feb 22, 2025 10:15 PM;-;-;182.48;-
Feb 22, 2025 10:15 PM;Feb 22, 2025 10:30 PM;-;-;50.43;-
Feb 22, 2025 10:30 PM;Feb 22, 2025 10:45 PM;-;-;181.84;-
Feb 22, 2025 10:45 PM;Feb 22, 2025 11:00 PM;-;-;148.78;-
Feb 22, 2025 11:00 PM;Feb 22, 2025 11:15 PM;-;-;171.46;-
Feb 22, 2025 11:15 PM;Feb 22, 2025 11:30 PM;-;-;81.62;-
Feb 22, 2025 11:30 PM;Feb 22, 2025 11:45 PM;-;-;55.84;-
Feb 22, 2025 11:45 PM;Feb 23, 2025 12:00 AM;-;-;74.49;-
Feb 23, 2025 12:00 AM;Feb 23, 2025 12:15 AM;-;-;29.41;-
Feb 23, 2025 12:15 AM;Feb 23, 2025 12:30 AM;-;-;12.86;-
Feb 23, 2025 12:30 AM;Feb 23, 2025 12:45 AM;-;-;42.93;-
Feb 23, 2025 12:45 AM;Feb 23, 2025 1:00 AM;-;-;41.18;-
Feb 23, 2025 1:00 AM;Feb 23, 2025 1:15 AM;-;-;98.51;-
Feb 23, 2025 1:15 AM;Feb 23, 2025 1:30 AM;-;-;101.14;-
Feb 23, 2025 1:30 AM;Feb 23, 2025 1:45 AM;-;-;98.24;-
Feb 23, 2025 1:45 AM;Feb 23, 2025 2:00 AM;-;-;96.44;-
Feb 23, 2025 2:00 AM;Feb 23, 2025 2:15 AM;-;-;90.10;-
Feb 23, 2025 2:15 AM;Feb 23, 2025 2:30 AM;-;-;46.46;-
Feb 23, 2025 2:30 AM;Feb 23, 2025 2:45 AM;-;-;73.23;-
Feb 23, 2025 2:45 AM;Feb 23, 2025 3:00 AM;-;-;53.75;-
Feb 23, 2025 3:00 AM;Feb 23, 2025 3:15 AM;-;-;94.72;-
Feb 23, 2025 3:15 AM;Feb 23, 2025 3:30 AM;-;-;103.55;-
Feb 23, 2025 3:30 AM;Feb 23, 2025 3:45 AM;-;-;48.78;-
Feb 23, 2025 3:45 AM;Feb 23, 2025 4:00 AM;-;-;48.92;-
Feb 23, 2025 4:00 AM;Feb 23, 2025 4:15 AM;-;-;49.28;-
Feb 23, 2025 4:15 AM;Feb 23, 2025 4:30 AM;-;-;51.27;-
Feb 23, 2025 4:30 AM;Feb 23, 2025 4:45 AM;-;-;59.49;-
Feb 23, 2025 4:45 AM;Feb 23, 2025 5:00 AM;-;-;51.53;-
Feb 23, 2025 5:00 AM;Feb 23, 2025 5:15 AM;-;-;138.73;-
Feb 23, 2025 5:15 AM;Feb 23, 2025 5:30 AM;-;-;148.02;-
Feb 23, 2025 5:30 AM;Feb 23, 2025 5:45 AM;-;-;68.87;-
Feb 23, 2025 5:45 AM;Feb 23, 2025 6:00 AM;-;-;80.71;-
Feb 23, 2025 6:00 AM;Feb 23, 2025 6:15 AM;-;-;61.54;-
Feb 23, 2025 6:15 AM;Feb 23, 2025 6:30 AM;-;-;70.41;-
Feb 23, 2025 6:30 AM;Feb 23, 2025 6:45 AM;-;-;47.34;-
Feb 23, 2025 6:45 AM;Feb 23, 2025 7:00 AM;-;-;121.89;-
Feb 23, 2025 7:00 AM;Feb 23, 2025 7:15 AM;-;-;156.28;-
Feb 23, 2025 7:15 AM;Feb 23, 2025 7:30 AM;-;-;156.78;-
Feb 23, 2025 7:30 AM;Feb 23, 2025 7:45 AM;-;-;154.85;-
Feb 23, 2025 7:45 AM;Feb 23, 2025 8:00 AM;-;-;144.67;-
Feb 23, 2025 8:00 AM;Feb 23, 2025 8:15 AM;-;-;157.17;-
Feb 23, 2025 8:15 AM;Feb 23, 2025 8:30 AM;-;-;155.04;-
Feb 23, 2025 8:30 AM;Feb 23, 2025 8:45 AM;-;-;152.04;-
Feb 23, 2025 8:45 AM;Feb 23, 2025 9:00 AM;-;-;141.16;-
Feb 23, 2025 9:00 AM;Feb 23, 2025 9:15 AM;-;-;143.64;-
Feb 23, 2025 9:15 AM;Feb 23, 2025 9:30 AM;-;-;23.04;-
Feb 23, 2025 9:30 AM;Feb 23, 2025 9:45 AM;-;-;27.52;-
Feb 23, 2025 9:45 AM;Feb 23, 2025 10:00 AM;-;-;5.52;-
Feb 23, 2025 10:00 AM;Feb 23, 2025 10:15 AM;-;-;-11.22;-
Feb 23, 2025 10:15 AM;Feb 23, 2025 10:30 AM;-;-;3.84;-
Feb 23, 2025 10:30 AM;Feb 23, 2025 10:45 AM;-;-;-24.66;-
Feb 23, 2025 10:45 AM;Feb 23, 2025 11:00 AM;-;-;-55.91;-
Feb 23, 2025 11:00 AM;Feb 23, 2025 11:15 AM;-;-;-12.57;-
Feb 23, 2025 11:15 AM;Feb 23, 2025 11:30 AM;-;-;-29.44;-
Feb 23, 2025 11:30 AM;Feb 23, 2025 11:45 AM;-;-;-54.69;-
Feb 23, 2025 11:45 AM;Feb 23, 2025 12:00 PM;-;-;-52.91;-
Feb 23, 2025 12:00 PM;Feb 23, 2025 12:15 PM;-;-;-106.77;-
Feb 23, 2025 12:15 PM;Feb 23, 2025 12:30 PM;-;-;-45.61;-
Feb 23, 2025 12:30 PM;Feb 23, 2025 12:45 PM;-;-;-77.97;-
Feb 23, 2025 12:45 PM;Feb 23, 2025 1:00 PM;-;-;-75.05;-
Feb 23, 2025 1:00 PM;Feb 23, 2025 1:15 PM;-;-;-88.05;-
Feb 23, 2025 1:15 PM;Feb 23, 2025 1:30 PM;-;-;-57.68;-
Feb 23, 2025 1:30 PM;Feb 23, 2025 1:45 PM;-;-;-21.10;-
Feb 23, 2025 1:45 PM;Feb 23, 2025 2:00 PM;-;-;-21.80;-
Feb 23, 2025 2:00 PM;Feb 23, 2025 2:15 PM;-;-;-42.97;-
Feb 23, 2025 2:15 PM;Feb 23, 2025 2:30 PM;-;-;-40.45;-
Feb 23, 2025 2:30 PM;Feb 23, 2025 2:45 PM;-;-;-25.05;-
Feb 23, 2025 2:45 PM;Feb 23, 2025 3:00 PM;-;-;10.51;-
Feb 23, 2025 3:00 PM;Feb 23, 2025 3:15 PM;-;-;117.25;-
Feb 23, 2025 3:15 PM;Feb 23, 2025 3:30 PM;-;-;6.73;-
Feb 23, 2025 3:30 PM;Feb 23, 2025 3:45 PM;-;-;116.84;-
Feb 23, 2025 3:45 PM;Feb 23, 2025 4:00 PM;-;-;-16.07;-
Feb 23, 2025 4:00 PM;Feb 23, 2025 4:15 PM;-;-;-0.30;-
Feb 23, 2025 4:15 PM;Feb 23, 2025 4:30 PM;-;-;12.41;-
Feb 23, 2025 4:30 PM;Feb 23, 2025 4:45 PM;-;-;39.65;-
Feb 23, 2025 4:45 PM;Feb 23, 2025 5:00 PM;-;-;100.43;-
Feb 23, 2025 5:00 PM;Feb 23, 2025 5:15 PM;-;-;14.82;-
Feb 23, 2025 5:15 PM;Feb 23, 2025 5:30 PM;-;-;43.18;-
Feb 23, 2025 5:30 PM;Feb 23, 2025 5:45 PM;-;-;135.32;-
Feb 23, 2025 5:45 PM;Feb 23, 2025 6:00 PM;-;-;197.28;-
Feb 23, 2025 6:00 PM;Feb 23, 2025 6:15 PM;-;-;103.00;-
Feb 23, 2025 6:15 PM;Feb 23, 2025 6:30 PM;-;-;188.10;-
Feb 23, 2025 6:30 PM;Feb 23, 2025 6:45 PM;-;-;197.05;-
Feb 23, 2025 6:45 PM;Feb 23, 2025 7:00 PM;-;-;53.22;-
Feb 23, 2025 7:00 PM;Feb 23, 2025 7:15 PM;-;-;93.32;-
Feb 23, 2025 7:15 PM;Feb 23, 2025 7:30 PM;-;-;58.02;-
Feb 23, 2025 7:30 PM;Feb 23, 2025 7:45 PM;-;-;37.71;-
Feb 23, 2025 7:45 PM;Feb 23, 2025 8:00 PM;-;-;55.04;-
Feb 23, 2025 8:00 PM;Feb 23, 2025 8:15 PM;-;-;10.26;-
Feb 23, 2025 8:15 PM;Feb 23, 2025 8:30 PM;-;-;22.39;-
Feb 23, 2025 8:30 PM;Feb 23, 2025 8:45 PM;-;-;22.20;-
Feb 23, 2025 8:45 PM;Feb 23, 2025 9:00 PM;-;-;6.13;-
Feb 23, 2025 9:00 PM;Feb 23, 2025 9:15 PM;-;-;173.58;-
Feb 23, 2025 9:15 PM;Feb 23, 2025 9:30 PM;-;-;149.48;-
Feb 23, 2025 9:30 PM;Feb 23, 2025 9:45 PM;-;-;122.84;-
Feb 23, 2025 9:45 PM;Feb 23, 2025 10:00 PM;-;-;132.11;-
Feb 23, 2025 10:00 PM;Feb 23, 2025 10:15 PM;-;-;192.48;-
Feb 23, 2025 10:15 PM;Feb 23, 2025 10:30 PM;-;-;216.90;-
Feb 23, 2025 10:30 PM;Feb 23, 2025 10:45 PM;-;-;142.08;-
Feb 23, 2025 10:45 PM;Feb 23, 2025 11:00 PM;-;-;119.41;-
Feb 23, 2025 11:00 PM;Feb 23, 2025 11:15 PM;-;-;40.57;-
Feb 23, 2025 11:15 PM;Feb 23, 2025 11:30 PM;-;-;31.59;-
Feb 23, 2025 11:30 PM;Feb 23, 2025 11:45 PM;-;-;116.47;-
Feb 23, 2025 11:45 PM;Feb 24, 2025 12:00 AM;-;-;114.77;-
Feb 24, 2025 12:00 AM;Feb 24, 2025 12:15 AM;-;-;85.08;-
Feb 24, 2025 12:15 AM;Feb 24, 2025 12:30 AM;-;-;28.07;-
Feb 24, 2025 12:30 AM;Feb 24, 2025 12:45 AM;-;-;117.87;-
Feb 24, 2025 12:45 AM;Feb 24, 2025 1:00 AM;-;-;26.79;-
Feb 24, 2025 1:00 AM;Feb 24, 2025 1:15 AM;-;-;123.33;-
Feb 24, 2025 1:15 AM;Feb 24, 2025 1:30 AM;-;-;123.78;-
Feb 24, 2025 1:30 AM;Feb 24, 2025 1:45 AM;-;-;120.56;-
Feb 24, 2025 1:45 AM;Feb 24, 2025 2:00 AM;-;-;117.36;-
Feb 24, 2025 2:00 AM;Feb 24, 2025 2:15 AM;-;-;127.80;-
Feb 24, 2025 2:15 AM;Feb 24, 2025 2:30 AM;-;-;141.75;-
Feb 24, 2025 2:30 AM;Feb 24, 2025 2:45 AM;-;-;133.61;-
Feb 24, 2025 2:45 AM;Feb 24, 2025 3:00 AM;-;-;33.00;-
Feb 24, 2025 3:00 AM;Feb 24, 2025 3:15 AM;-;-;34.22;-
Feb 24, 2025 3:15 AM;Feb 24, 2025 3:30 AM;-;-;120.04;-
Feb 24, 2025 3:30 AM;Feb 24, 2025 3:45 AM;-;-;114.98;-
Feb 24, 2025 3:45 AM;Feb 24, 2025 4:00 AM;-;-;24.66;-
Feb 24, 2025 4:00 AM;Feb 24, 2025 4:15 AM;-;-;107.10;-
Feb 24, 2025 4:15 AM;Feb 24, 2025 4:30 AM;-;-;29.86;-
Feb 24, 2025 4:30 AM;Feb 24, 2025 4:45 AM;-;-;28.09;-
Feb 24, 2025 4:45 AM;Feb 24, 2025 5:00 AM;-;-;24.71;-
Feb 24, 2025 5:00 AM;Feb 24, 2025 5:15 AM;-;-;28.50;-
Feb 24, 2025 5:15 AM;Feb 24, 2025 5:30 AM;-;-;137.91;-
Feb 24, 2025 5:30 AM;Feb 24, 2025 5:45 AM;-;-;138.49;-
Feb 24, 2025 5:45 AM;Feb 24, 2025 6:00 AM;-;-;27.83;-
Feb 24, 2025 6:00 AM;Feb 24, 2025 6:15 AM;-;-;-49.85;-
Feb 24, 2025 6:15 AM;Feb 24, 2025 6:30 AM;-;-;29.47;-
Feb 24, 2025 6:30 AM;Feb 24, 2025 6:45 AM;-;-;141.88;-
Feb 24, 2025 6:45 AM;Feb 24, 2025 7:00 AM;-;-;151.28;-
Feb 24, 2025 7:00 AM;Feb 24, 2025 7:15 AM;-;-;154.98;-
Feb 24, 2025 7:15 AM;Feb 24, 2025 7:30 AM;-;-;24.23;-
Feb 24, 2025 7:30 AM;Feb 24, 2025 7:45 AM;-;-;24.28;-
Feb 24, 2025 7:45 AM;Feb 24, 2025 8:00 AM;-;-;33.93;-
Feb 24, 2025 8:00 AM;Feb 24, 2025 8:15 AM;-;-;95.83;-
Feb 24, 2025 8:15 AM;Feb 24, 2025 8:30 AM;-;-;31.48;-
Feb 24, 2025 8:30 AM;Feb 24, 2025 8:45 AM;-;-;18.94;-
Feb 24, 2025 8:45 AM;Feb 24, 2025 9:00 AM;-;-;-10.03;-
Feb 24, 2025 9:00 AM;Feb 24, 2025 9:15 AM;-;-;-42.24;-
Feb 24, 2025 9:15 AM;Feb 24, 2025 9:30 AM;-;-;-2.78;-
Feb 24, 2025 9:30 AM;Feb 24, 2025 9:45 AM;-;-;108.30;-
Feb 24, 2025 9:45 AM;Feb 24, 2025 10:00 AM;-;-;37.89;-
Feb 24, 2025 10:00 AM;Feb 24, 2025 10:15 AM;-;-;115.67;-
Feb 24, 2025 10:15 AM;Feb 24, 2025 10:30 AM;-;-;111.90;-
Feb 24, 2025 10:30 AM;Feb 24, 2025 10:45 AM;-;-;108.67;-
Feb 24, 2025 10:45 AM;Feb 24, 2025 11:00 AM;-;-;62.38;-
Feb 24, 2025 11:00 AM;Feb 24, 2025 11:15 AM;-;-;82.03;-
Feb 24, 2025 11:15 AM;Feb 24, 2025 11:30 AM;-;-;55.34;-
Feb 24, 2025 11:30 AM;Feb 24, 2025 11:45 AM;-;-;48.23;-
Feb 24, 2025 11:45 AM;Feb 24, 2025 12:00 PM;-;-;4.20;-
Feb 24, 2025 12:00 PM;Feb 24, 2025 12:15 PM;-;-;-43.19;-
Feb 24, 2025 12:15 PM;Feb 24, 2025 12:30 PM;-;-;50.29;-
Feb 24, 2025 12:30 PM;Feb 24, 2025 12:45 PM;-;-;105.94;-
Feb 24, 2025 12:45 PM;Feb 24, 2025 1:00 PM;-;-;109.11;-
Feb 24, 2025 1:00 PM;Feb 24, 2025 1:15 PM;-;-;93.93;-
Feb 24, 2025 1:15 PM;Feb 24, 2025 1:30 PM;-;-;31.70;-
Feb 24, 2025 1:30 PM;Feb 24, 2025 1:45 PM;-;-;118.54;-
Feb 24, 2025 1:45 PM;Feb 24, 2025 2:00 PM;-;-;124.08;-
Feb 24, 2025 2:00 PM;Feb 24, 2025 2:15 PM;-;-;105.17;-
Feb 24, 2025 2:15 PM;Feb 24, 2025 2:30 PM;-;-;48.48;-
Feb 24, 2025 2:30 PM;Feb 24, 2025 2:45 PM;-;-;127.86;-
Feb 24, 2025 2:45 PM;Feb 24, 2025 3:00 PM;-;-;135.49;-
Feb 24, 2025 3:00 PM;Feb 24, 2025 3:15 PM;-;-;119.12;-
Feb 24, 2025 3:15 PM;Feb 24, 2025 3:30 PM;-;-;133.46;-
Feb 24, 2025 3:30 PM;Feb 24, 2025 3:45 PM;-;-;156.20;-
Feb 24, 2025 3:45 PM;Feb 24, 2025 4:00 PM;-;-;175.49;-
Feb 24, 2025 4:00 PM;Feb 24, 2025 4:15 PM;-;-;29.93;-
Feb 24, 2025 4:15 PM;Feb 24, 2025 4:30 PM;-;-;156.63;-
Feb 24, 2025 4:30 PM;Feb 24, 2025 4:45 PM;-;-;163.61;-
Feb 24, 2025 4:45 PM;Feb 24, 2025 5:00 PM;-;-;151.94;-
Feb 24, 2025 5:00 PM;Feb 24, 2025 5:15 PM;-;-;181.00;-
Feb 24, 2025 5:15 PM;Feb 24, 2025 5:30 PM;-;-;160.97;-
Feb 24, 2025 5:30 PM;Feb 24, 2025 5:45 PM;-;-;168.50;-
Feb 24, 2025 5:45 PM;Feb 24, 2025 6:00 PM;-;-;63.95;-
Feb 24, 2025 6:00 PM;Feb 24, 2025 6:15 PM;-;-;54.97;-
Feb 24, 2025 6:15 PM;Feb 24, 2025 6:30 PM;-;-;46.00;-
Feb 24, 2025 6:30 PM;Feb 24, 2025 6:45 PM;-;-;53.49;-
Feb 24, 2025 6:45 PM;Feb 24, 2025 7:00 PM;-;-;55.70;-
Feb 24, 2025 7:00 PM;Feb 24, 2025 7:15 PM;-;-;75.11;-
Feb 24, 2025 7:15 PM;Feb 24, 2025 7:30 PM;-;-;96.94;-
Feb 24, 2025 7:30 PM;Feb 24, 2025 7:45 PM;-;-;102.19;-
Feb 24, 2025 7:45 PM;Feb 24, 2025 8:00 PM;-;-;123.02;-
Feb 24, 2025 8:00 PM;Feb 24, 2025 8:15 PM;-;-;67.11;-
Feb 24, 2025 8:15 PM;Feb 24, 2025 8:30 PM;-;-;61.93;-
Feb 24, 2025 8:30 PM;Feb 24, 2025 8:45 PM;-;-;48.47;-
Feb 24, 2025 8:45 PM;Feb 24, 2025 9:00 PM;-;-;106.99;-
Feb 24, 2025 9:00 PM;Feb 24, 2025 9:15 PM;-;-;116.45;-
Feb 24, 2025 9:15 PM;Feb 24, 2025 9:30 PM;-;-;141.24;-
Feb 24, 2025 9:30 PM;Feb 24, 2025 9:45 PM;-;-;146.54;-
Feb 24, 2025 9:45 PM;Feb 24, 2025 10:00 PM;-;-;186.78;-
Feb 24, 2025 10:00 PM;Feb 24, 2025 10:15 PM;-;-;163.27;-
Feb 24, 2025 10:15 PM;Feb 24, 2025 10:30 PM;-;-;141.63;-
Feb 24, 2025 10:30 PM;Feb 24, 2025 10:45 PM;-;-;59.80;-
Feb 24, 2025 10:45 PM;Feb 24, 2025 11:00 PM;-;-;76.20;-
Feb 24, 2025 11:00 PM;Feb 24, 2025 11:15 PM;-;-;67.33;-
Feb 24, 2025 11:15 PM;Feb 24, 2025 11:30 PM;-;-;59.98;-
Feb 24, 2025 11:30 PM;Feb 24, 2025 11:45 PM;-;-;58.54;-
Feb 24, 2025 11:45 PM;Feb 25, 2025 12:00 AM;-;-;57.13;-
Feb 25, 2025 12:00 AM;Feb 25, 2025 12:15 AM;-;-;127.16;-
Feb 25, 2025 12:15 AM;Feb 25, 2025 12:30 AM;-;-;100.78;-
Feb 25, 2025 12:30 AM;Feb 25, 2025 12:45 AM;-;-;131.96;-
Feb 25, 2025 12:45 AM;Feb 25, 2025 1:00 AM;-;-;141.94;-
Feb 25, 2025 1:00 AM;Feb 25, 2025 1:15 AM;-;-;139.03;-
Feb 25, 2025 1:15 AM;Feb 25, 2025 1:30 AM;-;-;66.78;-
Feb 25, 2025 1:30 AM;Feb 25, 2025 1:45 AM;-;-;67.82;-
Feb 25, 2025 1:45 AM;Feb 25, 2025 2:00 AM;-;-;63.72;-
Feb 25, 2025 2:00 AM;Feb 25, 2025 2:15 AM;-;-;78.36;-
Feb 25, 2025 2:15 AM;Feb 25, 2025 2:30 AM;-;-;79.43;-
Feb 25, 2025 2:30 AM;Feb 25, 2025 2:45 AM;-;-;96.94;-
Feb 25, 2025 2:45 AM;Feb 25, 2025 3:00 AM;-;-;108.31;-
Feb 25, 2025 3:00 AM;Feb 25, 2025 3:15 AM;-;-;143.08;-
Feb 25, 2025 3:15 AM;Feb 25, 2025 3:30 AM;-;-;149.56;-
Feb 25, 2025 3:30 AM;Feb 25, 2025 3:45 AM;-;-;169.63;-
Feb 25, 2025 3:45 AM;Feb 25, 2025 4:00 AM;-;-;192.85;-
Feb 25, 2025 4:00 AM;Feb 25, 2025 4:15 AM;-;-;194.99;-
Feb 25, 2025 4:15 AM;Feb 25, 2025 4:30 AM;-;-;177.44;-
Feb 25, 2025 4:30 AM;Feb 25, 2025 4:45 AM;-;-;184.73;-
Feb 25, 2025 4:45 AM;Feb 25, 2025 5:00 AM;-;-;240.78;-
Feb 25, 2025 5:00 AM;Feb 25, 2025 5:15 AM;-;-;166.41;-
Feb 25, 2025 5:15 AM;Feb 25, 2025 5:30 AM;-;-;186.21;-
Feb 25, 2025 5:30 AM;Feb 25, 2025 5:45 AM;-;-;151.74;-
Feb 25, 2025 5:45 AM;Feb 25, 2025 6:00 AM;-;-;160.30;-
Feb 25, 2025 6:00 AM;Feb 25, 2025 6:15 AM;-;-;225.87;-
Feb 25, 2025 6:15 AM;Feb 25, 2025 6:30 AM;-;-;121.06;-
Feb 25, 2025 6:30 AM;Feb 25, 2025 6:45 AM;-;-;105.80;-
Feb 25, 2025 6:45 AM;Feb 25, 2025 7:00 AM;-;-;140.58;-
Feb 25, 2025 7:00 AM;Feb 25, 2025 7:15 AM;-;-;57.21;-
Feb 25, 2025 7:15 AM;Feb 25, 2025 7:30 AM;-;-;68.27;-
Feb 25, 2025 7:30 AM;Feb 25, 2025 7:45 AM;-;-;63.15;-
Feb 25, 2025 7:45 AM;Feb 25, 2025 8:00 AM;-;-;56.77;-
Feb 25, 2025 8:00 AM;Feb 25, 2025 8:15 AM;-;-;96.66;-
Feb 25, 2025 8:15 AM;Feb 25, 2025 8:30 AM;-;-;92.25;-
Feb 25, 2025 8:30 AM;Feb 25, 2025 8:45 AM;-;-;83.79;-
Feb 25, 2025 8:45 AM;Feb 25, 2025 9:00 AM;-;-;77.85;-
Feb 25, 2025 9:00 AM;Feb 25, 2025 9:15 AM;-;-;77.57;-
Feb 25, 2025 9:15 AM;Feb 25, 2025 9:30 AM;-;-;67.81;-
Feb 25, 2025 9:30 AM;Feb 25, 2025 9:45 AM;-;-;61.42;-
Feb 25, 2025 9:45 AM;Feb 25, 2025 10:00 AM;-;-;57.88;-
Feb 25, 2025 10:00 AM;Feb 25, 2025 10:15 AM;-;-;78.20;-
Feb 25, 2025 10:15 AM;Feb 25, 2025 10:30 AM;-;-;62.08;-
Feb 25, 2025 10:30 AM;Feb 25, 2025 10:45 AM;-;-;48.51;-
Feb 25, 2025 10:45 AM;Feb 25, 2025 11:00 AM;-;-;49.40;-
